2019-06-09 14:23:52.503	        76c88310	INFO 	logging	contrib/epee/src/mlog.cpp:277	New log categories: *:WARNING,net:FATAL,net.http:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2019-06-09 15:26:06.790	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 1b87467f837da0f2f5914fc3ad568e16266d123ed377b5c6acab7898701009b7 not found in db
2019-06-09 15:26:06.879	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 64a896779fbee71e1feb9f8a94b88be9d61096e425dfd14cd9dc1f30f5d63c45 not found in db
2019-06-09 15:26:06.970	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 0d7df8cbea692d34cabf90e473d3b37790bcefa45acf9835056eef8b72c31ace not found in db
2019-06-09 15:26:07.073	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash b3928498f218c4dcae5268cee581eb9c219ba7551e3ec5dd7e62a22162a828cb not found in db
2019-06-09 15:26:07.155	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash a504fd7d16a7e716e26cf95248e6aad43e63bdd9dca1b6f37684b0bf9d10ceff not found in db
2019-06-09 15:26:07.238	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 780781f40a526133cfdb831480bebbf92870b8457f5444d9807c22fde5a8edf7 not found in db
2019-06-09 15:26:07.320	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 258d63fddacafd7488a1702aaee26cb9910e7e9e8bd4d3d42fae49721730312b not found in db
2019-06-09 15:26:07.402	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash fec4c6f030692a1d77710da506ba2a526dad735b9177b9068d2cd83e02381970 not found in db
2019-06-09 15:26:07.485	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 76bc8766082ee3546f86bd861f1cb14375da298ad0f4360345cd8180f33407c7 not found in db
2019-06-09 15:26:07.575	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash f547567ae96de1d9d92a1abf121ceadadea0c98a3fd1eccc8a8b16c56f563ad4 not found in db
2019-06-09 15:26:07.665	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash c5b24dc5fb5861b148fb6e0096f099713a6d5053f91d038a61aa82f524fdefa1 not found in db
2019-06-09 15:26:07.748	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 054f1fce971025c56ede45979a9b285ffcc58a260295b6490fe00d6d1daf4e12 not found in db
2019-06-09 15:26:07.839	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3d78fccc9c866c21513de0395aa00762d482be5598ff5f77527ccd3bc5212dd0 not found in db
2019-06-09 15:26:07.923	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 181c981f04075eb0566f059f124bf9d4d5f187ba5f33018caaefa956659df49c not found in db
2019-06-09 15:26:08.006	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 2557f6224b10231f5cf6d2572816c1e2eb6d40f9bafa5700f87203c0f8dfbed7 not found in db
2019-06-09 15:26:08.088	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash b82ba8a83a0a98e4b23daa3c6befb44fdab89fd4b93665be22b7536770853c32 not found in db
2019-06-09 15:26:08.170	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 4aa4c10da24bb165ba612f5a088940339d00f0e019e20bf69c667d5b72cd1e81 not found in db
2019-06-09 15:26:08.253	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3661bffb82bb76dac8d8c57ec290010627d18670db558780a107a76fa5a5371d not found in db
2019-06-09 15:26:08.336	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash c04858f6d9731c4e97af443f6170245b3009ad36c44e29e4af664c33d63947f7 not found in db
2019-06-09 15:26:10.236	[P2P2]	INFO 	blockchain	src/cryptonote_core/blockchain.cpp:3606	+++++ BLOCK SUCCESSFULLY ADDED
id:	<58bc95f4649f36423fb37496df5969051954a14281da48fc7dd9dfdcb351fb6f>
PoW:	<2048bd90fa577d2e8d8cf737d865f751a4b64c28299e5e4b379ec01e00000000>
HEIGHT 1853186, difficulty:	33926828330
block reward: 2.700461130221(2.699291290221 + 0.001169840000), coinbase_weight: 90, cumulative weight: 42442, 3305(0/1371)ms
2019-06-09 15:26:10.603	[P2P6]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[93.150.75.168:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853187, 0 txes)
2019-06-09 15:26:10.699	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:10.700	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:10.700	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:10.700	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:10.700	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  971774976
2019-06-09 15:26:10.700	[P2P5]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:10.701	[P2P2]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[217.113.123.160:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:10.711	[P2P5]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[77.220.137.121:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  971774976
2019-06-09 15:26:10.713	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:10.721	[P2P8]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[76.189.207.15:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  971774976
2019-06-09 15:26:10.725	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:10.733	[P2P0]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[47.110.239.19:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:10.757	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 603a9204e182a972238a181a570de7e76a465037171f74cc99256effe1a477ca not found in db
2019-06-09 15:26:10.763	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      229        VERIFY_start
2019-06-09 15:26:10.770	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      741        VERIFY_line_61
2019-06-09 15:26:10.780	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10212        VERIFY_line_61rl_new
2019-06-09 15:26:10.786	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5254        VERIFY_line_62
2019-06-09 15:26:10.786	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      277        VERIFY_line_21_22
2019-06-09 15:26:10.787	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1000          VERIFY_line_24_25_invert
2019-06-09 15:26:10.800	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13450        VERIFY_line_24_25
2019-06-09 15:26:10.813	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13185        VERIFY_line_26_new
2019-06-09 15:26:10.915	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF   102152        VERIFY_step2_check
2019-06-09 15:26:10.915	[P2P2]	INFO 	perf	src/common/perf_timer.cpp:140	PERF   152257      VERIFY
2019-06-09 15:26:10.916	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 603a9204e182a972238a181a570de7e76a465037171f74cc99256effe1a477ca not found in db
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  0
2019-06-09 15:26:11.108	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:11.109	[P2P2]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <603a9204e182a972238a181a570de7e76a465037171f74cc99256effe1a477ca> weight: 1774 fee/byte: 17998.9
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  0
2019-06-09 15:26:11.109	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  0
2019-06-09 15:26:11.117	[P2P2]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  971774976
2019-06-09 15:26:11.126	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:12.202	[P2P8]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[51.38.53.107:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:12.510	[P2P9]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[90.73.196.50:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:12.698	[P2P0]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[77.220.137.121:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:12.699	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:12.699	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:12.699	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:12.699	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:12.699	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  151042496
2019-06-09 15:26:12.700	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:13.043	[P2P4]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[217.113.123.160:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:13.170	[P2P8]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[47.110.239.19:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:14.105	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 94569049b626e53e058159ff24a4d05bd93ddce9a92554c4f0d3d3739e1bf1f6 not found in db
2019-06-09 15:26:14.188	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash de1bb225f45768d73e2be6ef86a71f78606e75e020d06964538d03026e260096 not found in db
2019-06-09 15:26:14.276	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 02fb82ca84ccece3f9600bc0e4dc90e306e87338a0d8eddf54c8c86fa1d584ec not found in db
2019-06-09 15:26:14.725	[P2P6]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[76.189.207.15:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:16.017	[P2P0]	INFO 	blockchain	src/cryptonote_core/blockchain.cpp:3606	+++++ BLOCK SUCCESSFULLY ADDED
id:	<dd63e086a10d0595ca5ee6bd235084a11be02084e93ad0bc62594ad48a37c333>
PoW:	<07f53ebadfdf1c36feb892d27c4000a5035125bb45a2c99da1f7ea1700000000>
HEIGHT 1853187, difficulty:	33921068793
block reward: 2.699546671732(2.699286141732 + 0.000260530000), coinbase_weight: 103, cumulative weight: 7110, 1645(0/1390)ms
2019-06-09 15:26:16.225	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:16.225	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:16.225	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:16.226	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:16.226	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  151042496
2019-06-09 15:26:16.226	[P2P8]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  151042496
2019-06-09 15:26:16.236	[P2P6]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  151042496
2019-06-09 15:26:16.238	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:23.945	[P2P5]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[93.150.75.168:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:25.480	[P2P4]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:405	[93.150.75.168:18080 OUT] Received NOTIFY_NEW_FLUFFY_BLOCK (height 1853188, 0 txes)
2019-06-09 15:26:25.515	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:25.516	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:25.516	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:25.516	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:25.516	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  151042496
2019-06-09 15:26:25.516	[P2P4]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:33.920	[P2P3]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[51.38.53.107:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:34.127	[P2P9]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[77.220.137.121:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:34.146	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 40fb5de4ef7f65ea4a44766729113666bcd3296af30dd49c1ca6752be52df384 not found in db
2019-06-09 15:26:34.157	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      449        VERIFY_start
2019-06-09 15:26:34.170	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1426        VERIFY_line_61
2019-06-09 15:26:34.190	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    20109        VERIFY_line_61rl_new
2019-06-09 15:26:34.201	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10467        VERIFY_line_62
2019-06-09 15:26:34.202	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      530        VERIFY_line_21_22
2019-06-09 15:26:34.204	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     2050          VERIFY_line_24_25_invert
2019-06-09 15:26:34.221	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    19084        VERIFY_line_24_25
2019-06-09 15:26:34.234	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12927        VERIFY_line_26_new
2019-06-09 15:26:34.335	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF   100910        VERIFY_step2_check
2019-06-09 15:26:34.335	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF   178158      VERIFY
2019-06-09 15:26:34.335	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 40fb5de4ef7f65ea4a44766729113666bcd3296af30dd49c1ca6752be52df384 not found in db
2019-06-09 15:26:34.341	[P2P7]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[90.73.196.50:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  0
2019-06-09 15:26:34.448	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:34.449	[P2P9]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <40fb5de4ef7f65ea4a44766729113666bcd3296af30dd49c1ca6752be52df384> weight: 1772 fee/byte: 17996.6
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75378556928
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37096202240
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  0
2019-06-09 15:26:34.449	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6702  Percent threshold: 0.9000
2019-06-09 15:26:34.454	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
